OrderID,CustomerID,OrderDate,Area,ActualTime,Sentiment,Sentiment_Score,Review,Total_Amount,Delivery_Status,Prep_Time,Transit_Time
ORD100185,CUST394,2026-01-14,Golf Course Rd,14,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",448.66,Cancelled,8,6
ORD100186,CUST1999,2025-12-19,Cyberhub,19,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1207.34,Delivered,5,14
ORD100187,CUST1020,2026-01-06,DLF Ph 3,13,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,1595.78,Refunded,3,10
ORD100188,CUST351,2025-12-09,Golf Course Road,Delayed,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,2255.45,Returned,10,8
ORD100189,CUST1672,2025-12-31,Sector45,15,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",201.51,Delivered,7,8
ORD100190,CUST1166,2025-11-13,Sohna Rd.,16,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,417.89,Refunded,5,11
ORD100191,CUST1573,2026-01-14,Cyberhub,13,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",1447.58,Delivered,4,9
ORD100192,CUST1527,2025-12-02,Cyb Hub,15,Positive,0.3,Good quality products and very reliable service for daily needs.,1700.65,Cancelled,6,9
ORD100193,CUST243,03/12/2025,DLF-3,7,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",965.02,Cancelled,2,5
ORD100194,CUST850,2025-11-11,GCR,9,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1861.6,Cancelled,4,5
ORD100195,,2025-12-03,Sohna-Rd,31,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",2185.67,Refunded,9,13
ORD100196,CUST1494,2025-12-08,Sector 45,15,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,340.56,Returned,10,5
ORD100197,CUST1314,2026-01-06,GGN Sec 45,20,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,,Returned,3,17
ORD100198,CUST1116,2025-12-31,Cyber-Hub,12,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1264.42,Returned,5,7
ORD100199,CUST1360,2025-11-30,Shna Rd,31,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1677.85,Cancelled,7,17
ORD100200,CUST303,17/10/2025,GGN Sec 45,17,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",629.89,Refunded,8,9
ORD100201,CUST372,2025-10-19,Cyber-Hub,32,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",652.35,Refunded,5,14
ORD100202,CUST1986,2025-11-25,GCR,27,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",592.14,Delivered,2,12
ORD100203,CUST1690,2025-12-17,DLF Phase3,18,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",383.8,Cancelled,6,12
ORD100204,CUST159,2025-10-22,DLF Phase3,32,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2152.8,Delivered,2,17
ORD100205,CUST1735,2025-11-20,GCR,28,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1107.64,Returned,8,20
ORD100206,CUST1092,2025-11-04,DLF-3,14,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1159,Returned,2,7
ORD100207,CUST1259,2025-11-05,Golf Course Rd,22,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",,Cancelled,6,9
ORD100208,CUST1237,2026-01-06,DLF-3,9,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1558.18,Cancelled,3,6
ORD100209,CUST1339,2025-11-28,DLF Ph 3,17,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",230.47,Returned,7,5
ORD100210,CUST1710,2025-12-01,Sohna Road,29 mins,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",812.21,Delivered,7,10
ORD100211,CUST1888,2025-11-13,Cyberhub,23,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",802.22,Returned,7,9
ORD100212,CUST1886,2025-10-27,Sector 45,17,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1585.69,Cancelled,3,14
ORD100213,,2025-10-27,DLF Phase3,19,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,268.64,Returned,7,12
ORD100214,CUST916,2025-11-15,Cyb Hub,12,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1907.15,Delivered,4,8
ORD100215,CUST123,2025-11-17,Cyb Hub,19,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",,Cancelled,3,16
ORD100216,CUST1398,2026-01-09,DLF Phase 3,22,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",332.92,Cancelled,10,12
ORD100217,CUST155,2025-11-26,Sohna-Rd,23,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1246.83,Cancelled,6,17
ORD100218,CUST143,2025-12-04,S. 45,17,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",390.3,Cancelled,2,15
ORD100219,CUST1679,2025-11-02,SohnaRoad,22 mins,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",746.11,Returned,4,18
ORD100220,CUST80,2025-12-09,DLF Phase 3,36,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1842.39,Delivered,10,17
ORD100221,CUST1701,2025-12-16,GGN Sec 45,23,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1182.07,Refunded,7,16
ORD100222,CUST884,2026-01-07,DLF Phase3,33,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",363.49,Delivered,8,12
ORD100223,,2025-11-18,Phase 3 DLF,25,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",2309.71,Refunded,6,19
ORD100224,CUST1270,05/12/2025,Shna Rd,23,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",339.86,Returned,7,16
ORD100225,CUST1891,2025-12-28,Sohna-Rd,9,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",484.04,Cancelled,2,7
ORD100226,CUST1757,13/11/2025,Cyberhub,16,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,1858.25,Refunded,6,10
ORD100227,CUST828,2025-12-23,Cyber Hub,26,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,495.76,Delivered,8,12
ORD100228,,2025-12-20,Sohna-Rd,17 mins,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,216.51,Cancelled,8,9
ORD100229,CUST936,04/11/2025,Cyberhub,15,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1808.6,Delivered,3,12
ORD100230,CUST1996,2026-01-13,Golf Course Rd,15,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",667.23,Cancelled,7,8
ORD100231,CUST564,2025-11-23,S. 45,15,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1085.56,Returned,8,7
ORD100232,CUST51,2025-11-03,Sector45,25 mins,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2357.67,Delivered,6,5
ORD100233,CUST7,2025-10-26,S. 45,24,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",2266.18,Delivered,5,19
ORD100234,CUST1527,2025-12-08,Golf Course Road,27,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",679.02,Delivered,3,17
ORD100235,CUST1257,2025-10-24,GolfCourse Rd,24,Positive,0.3,Good quality products and very reliable service for daily needs.,223.07,Delivered,4,20
ORD100236,CUST531,2025-10-17,DLF Phase 3,21,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,2126.29,Cancelled,7,8
ORD100237,CUST394,03/11/2025,Sec-45,24,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",203.68,Cancelled,5,19
ORD100238,,2025-12-24,DLF Phase 3,21,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1994.53,Cancelled,5,16
ORD100239,CUST426,2025-11-26,G.C. Road,14,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",744.13,Returned,9,5
ORD100240,CUST910,2025-11-15,Phase 3 DLF,22,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1711.37,Cancelled,6,16
ORD100241,CUST285,2025-10-29,DLF-3,13,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1933.74,Delivered,8,5
ORD100242,CUST814,2025-12-02,Golf Course Road,14,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,156.14,Delivered,9,5
ORD100243,CUST1673,2025-11-10,Sohna-Rd,29,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,2224.54,Refunded,10,19
ORD100244,CUST330,2025-11-10,DLF Phase 3,12,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1123.68,Refunded,5,7
ORD100245,CUST680,2026-01-09,DLF Phase3,11,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1202.82,Refunded,4,7
ORD100246,CUST181,14/01/2026,Sector45,34,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,2368.93,Returned,3,17
ORD100247,CUST846,2025-12-03,Cyb Hub,16,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",303.15,Delivered,6,10
ORD100248,CUST1859,2025-10-24,Sohna Rd.,8,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1857.21,Returned,3,5
ORD100249,CUST1277,2025-12-06,Sector 45,26,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,2320.97,Delivered,10,16
ORD100250,CUST720,2025-10-22,Sohna Road,Delayed,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1165.48,Delivered,6,11
ORD100251,CUST1681,2025-12-13,GolfCourse Rd,25,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",636.52,Cancelled,8,17
ORD100252,CUST957,2025-12-20,Sector45,15,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2112.98,Refunded,8,7
ORD100253,CUST1488,2025-11-10,GGN Sec 45,13,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",2026.94,Refunded,6,7
ORD100254,CUST1200,2025-10-30,Sohna Road,10,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1337.24,Returned,4,6
ORD100255,CUST1146,2025-10-17,Cyber Hub,18,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,980.69,Delivered,6,12
ORD100256,,19/11/2025,GCR,19,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",855.13,Returned,3,16
ORD100257,CUST1129,2025-12-26,Golf Course Road,15 mins,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",217.72,Refunded,6,9
ORD100258,CUST1226,2025-10-19,Sohna-Rd,15,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1244.11,Returned,9,6
ORD100259,CUST1233,2025-11-23,Sector 45,9,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,1875.37,Cancelled,2,7
ORD100260,CUST927,2025-11-29,G.C. Road,12,Positive,0.3,Good quality products and very reliable service for daily needs.,364.25,Refunded,2,10
ORD100261,CUST255,2025-12-03,Shna Rd,39,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1598.08,Refunded,8,18
ORD100262,CUST403,2025-12-27,Phase 3 DLF,33,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,1448.52,Cancelled,9,16
ORD100263,CUST1538,2025-12-02,Cyber Hub,12,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1413.03,Cancelled,3,9
ORD100264,CUST1117,2026-01-08,Sohna Rd.,21,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",650.29,Returned,2,19
ORD100265,CUST967,2025-12-13,DLF Phase3,19,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",2388.37,Returned,9,10
ORD100266,CUST342,2026-01-04,DLF Phase 3,15,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,1120.26,Returned,3,12
ORD100267,CUST524,2026-01-04,GCR,10,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,2320.15,Refunded,5,5
ORD100268,CUST357,2025-12-19,Sohna Rd.,21 mins,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",2189.21,Refunded,2,19
ORD100269,CUST376,2025-12-26,SohnaRoad,24,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",2062.73,Refunded,7,17
ORD100270,CUST768,2026-01-12,Golf Course Rd,24,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",1947.04,Cancelled,5,19
ORD100271,CUST797,2025-12-06,Cyber Hub GGN,32,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1741.15,Returned,7,15
ORD100272,CUST974,2025-11-26,G.C. Road,19,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",602.69,Delivered,6,13
ORD100273,CUST1229,2025-11-11,Shna Rd,22 mins,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",,Cancelled,3,19
ORD100274,CUST1841,15/11/2025,Golf Course Road,18,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",2251.88,Returned,9,9
ORD100275,CUST1946,24/12/2025,Golf Course Rd,14,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1306.81,Cancelled,7,7
ORD100276,CUST496,2025-12-06,Sohna Rd.,21,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1591.82,Cancelled,6,15
ORD100277,CUST128,2025-10-29,Cyberhub,14 mins,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",1165.49,Cancelled,8,6
ORD100278,CUST1419,2025-10-31,Sohna Road,16,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",1660.53,Returned,5,11
ORD100279,CUST1826,2025-11-14,GGN Sec 45,16,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",1585.68,Delivered,10,6
ORD100280,CUST836,2025-12-28,S. 45,18,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1603.29,Delivered,2,16
ORD100281,CUST34,2025-10-17,Sohna-Rd,25,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1595.91,Delivered,4,8
ORD100282,CUST1357,2025-11-05,Cyber-Hub,30,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",2191.14,Delivered,8,9
ORD100283,CUST224,2025-12-14,GGN Sec 45,18,Positive,0.3,Good quality products and very reliable service for daily needs.,2157.9,Delivered,6,12
ORD100284,CUST1086,2025-11-17,Sohna Road,14,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,2480.75,Returned,2,12
ORD100285,CUST601,2026-01-12,Phase 3 DLF,Delayed,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1067.79,Refunded,2,20
ORD100286,CUST1834,31/10/2025,GGN Sec 45,29,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2042.98,Cancelled,10,19
ORD100287,CUST339,2025-12-28,DLF Ph 3,18,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2369.07,Cancelled,6,12
ORD100288,CUST521,12/11/2025,Phase 3 DLF,25,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",430.87,Cancelled,6,19
ORD100289,CUST1608,2025-12-04,Sector 45,21,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",181.9,Returned,10,11
ORD100290,CUST388,2025-11-14,Golf Course Road,12,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",714.55,Delivered,6,6
